is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
True,M,52,47000.0,2017,10,20,5,5,7,bogo,True,True,True,False
True,M,58,72000.0,2016,1,11,2,10,7,discount,True,True,True,False
True,M,60,72000.0,2014,4,19,10,10,5,bogo,True,True,True,True
False,M,64,68000.0,2017,9,18,0,0,4,informational,True,True,True,False
False,M,58,84000.0,2018,7,25,2,10,7,discount,True,True,True,False
True,M,42,55000.0,2016,4,28,3,7,7,discount,True,True,True,True
False,M,29,72000.0,2017,10,30,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2017,5,29,2,10,10,discount,True,True,True,True
False,M,52,90000.0,2017,10,3,0,0,4,informational,True,True,True,False
True,M,46,34000.0,2016,5,20,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2016,9,19,10,10,7,bogo,True,True,False,True
False,F,64,103000.0,2016,7,9,0,0,4,informational,True,True,True,False
False,M,54,34000.0,2017,10,24,3,7,7,discount,True,True,True,True
False,F,68,71000.0,2017,11,1,2,10,10,discount,True,True,True,True
False,M,19,33000.0,2015,11,29,5,5,5,bogo,True,True,True,True
False,F,74,52000.0,2018,6,17,2,10,10,discount,True,True,True,True
False,M,56,52000.0,2018,4,23,0,0,4,informational,True,True,True,False
False,F,28,62000.0,2018,3,27,2,10,10,discount,True,True,True,True
False,M,72,71000.0,2017,11,1,3,7,7,discount,True,True,True,True
False,M,23,42000.0,2014,11,22,0,0,3,informational,True,True,False,True
False,M,61,57000.0,2014,5,25,10,10,5,bogo,True,True,True,True
False,M,47,32000.0,2017,12,6,10,10,5,bogo,True,True,True,True
False,M,57,103000.0,2018,7,19,10,10,5,bogo,True,True,True,True
False,F,62,77000.0,2017,12,22,2,10,10,discount,True,True,True,True
True,M,45,87000.0,2014,8,23,10,10,7,bogo,True,True,False,True
True,M,54,68000.0,2016,4,3,5,5,5,bogo,True,True,True,True
True,F,37,67000.0,2017,12,17,2,10,7,discount,True,True,True,False
True,F,50,98000.0,2017,1,1,10,10,5,bogo,True,True,True,True
True,F,87,73000.0,2017,11,11,10,10,5,bogo,True,True,True,True
False,F,78,37000.0,2018,2,22,5,5,5,bogo,True,True,True,True
True,F,118,70598.23,2018,1,26,3,7,7,discount,True,True,True,True
False,O,52,92000.0,2018,4,14,2,10,10,discount,True,True,True,True
True,F,55,99000.0,2017,12,15,3,7,7,discount,True,True,True,True
False,M,65,99000.0,2017,11,2,0,0,4,informational,True,True,True,False
True,F,37,83000.0,2017,3,12,5,5,5,bogo,True,True,True,True
True,M,63,94000.0,2017,11,20,5,5,5,bogo,True,True,True,True
True,M,49,112000.0,2015,8,13,10,10,7,bogo,True,True,False,True
True,F,33,40000.0,2017,8,3,3,7,7,discount,True,True,True,True
False,M,25,66000.0,2016,8,2,0,0,3,informational,True,True,False,True
False,M,85,58000.0,2017,9,18,10,10,5,bogo,True,True,True,True
True,M,55,58000.0,2017,8,6,5,5,7,bogo,True,True,True,False
True,M,52,89000.0,2016,8,20,2,10,10,discount,True,True,True,True
False,M,74,95000.0,2018,5,22,0,0,3,informational,True,True,False,True
True,F,42,66000.0,2018,5,1,2,10,7,discount,True,True,True,False
False,M,20,31000.0,2018,2,10,2,10,10,discount,True,True,True,True
False,M,24,40000.0,2016,1,29,0,0,3,informational,True,True,False,True
False,F,64,90000.0,2016,4,21,0,0,4,informational,True,True,True,False
True,M,26,45000.0,2017,12,25,5,5,5,bogo,True,True,True,True
True,M,41,60000.0,2016,2,3,2,10,7,discount,True,True,True,False
True,M,62,85000.0,2018,1,24,2,10,7,discount,True,True,True,False
False,M,71,107000.0,2016,8,24,0,0,4,informational,True,True,True,False
False,F,57,79000.0,2018,6,1,0,0,4,informational,True,True,True,False
True,F,78,93000.0,2016,10,9,5,20,10,discount,True,False,True,False
True,M,37,51000.0,2016,2,8,10,10,7,bogo,True,True,False,True
True,M,48,51000.0,2018,4,11,2,10,10,discount,True,True,True,True
True,F,52,63000.0,2018,7,14,2,10,7,discount,True,True,True,False
False,M,66,45000.0,2017,10,19,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,7,21,10,10,7,bogo,True,True,False,True
True,M,44,30000.0,2015,11,21,2,10,10,discount,True,True,True,True
True,M,91,78000.0,2015,2,8,2,10,10,discount,True,True,True,True
True,M,36,47000.0,2018,6,3,3,7,7,discount,True,True,True,True
False,M,79,89000.0,2018,4,6,3,7,7,discount,True,True,True,True
False,M,65,48000.0,2014,1,11,0,0,3,informational,True,True,False,True
False,F,33,73000.0,2018,5,7,10,10,5,bogo,True,True,True,True
False,M,61,35000.0,2018,2,26,0,0,3,informational,True,True,False,True
False,M,88,49000.0,2017,10,25,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2018,7,1,2,10,10,discount,True,True,True,True
True,M,38,61000.0,2015,12,15,10,10,7,bogo,True,True,False,True
False,F,58,77000.0,2017,3,7,0,0,4,informational,True,True,True,False
True,F,48,57000.0,2017,9,24,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2018,6,21,3,7,7,discount,True,True,True,True
False,M,53,55000.0,2017,5,19,10,10,5,bogo,True,True,True,True
True,F,76,71000.0,2018,4,3,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2015,3,25,3,7,7,discount,True,True,True,True
True,F,74,72000.0,2017,4,13,5,20,10,discount,True,False,True,False
True,M,71,75000.0,2016,12,29,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,5,1,5,5,7,bogo,True,True,True,False
True,F,92,77000.0,2014,11,30,5,5,5,bogo,True,True,True,True
True,M,46,75000.0,2016,5,2,2,10,7,discount,True,True,True,False
False,F,71,43000.0,2017,11,21,5,5,5,bogo,True,True,True,True
True,M,54,78000.0,2018,5,6,5,5,7,bogo,True,True,True,False
False,F,55,75000.0,2018,1,22,0,0,4,informational,True,True,True,False
False,M,36,41000.0,2018,4,29,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,9,12,2,10,7,discount,True,True,True,False
True,F,58,116000.0,2017,9,14,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,4,16,5,5,7,bogo,True,True,True,False
False,F,22,57000.0,2017,8,30,0,0,3,informational,True,True,False,True
True,F,46,68000.0,2017,1,24,5,5,7,bogo,True,True,True,False
False,M,43,44000.0,2018,7,9,0,0,3,informational,True,True,False,True
True,M,37,60000.0,2017,11,22,5,5,5,bogo,True,True,True,True
True,O,42,63000.0,2017,9,26,5,20,10,discount,True,False,True,False
False,F,62,65000.0,2018,4,11,0,0,4,informational,True,True,True,False
False,M,62,80000.0,2018,1,29,0,0,4,informational,True,True,True,False
False,M,32,50000.0,2015,9,8,10,10,7,bogo,True,True,False,True
True,M,38,75000.0,2018,7,18,3,7,7,discount,True,True,True,True
False,F,57,107000.0,2018,7,15,10,10,7,bogo,True,True,False,True
True,M,39,81000.0,2018,2,6,2,10,7,discount,True,True,True,False
False,F,61,52000.0,2017,7,27,3,7,7,discount,True,True,True,True
False,F,52,75000.0,2017,5,14,0,0,4,informational,True,True,True,False
False,F,35,66000.0,2017,5,3,5,5,5,bogo,True,True,True,True
True,F,65,83000.0,2017,8,6,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2016,9,3,10,10,7,bogo,True,True,False,True
False,F,46,50000.0,2016,5,3,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2016,1,16,10,10,5,bogo,True,True,True,True
False,M,76,118000.0,2018,3,8,0,0,3,informational,True,True,False,True
True,F,70,76000.0,2017,11,9,10,10,5,bogo,True,True,True,True
True,F,48,52000.0,2017,5,16,2,10,7,discount,True,True,True,False
False,F,38,84000.0,2017,12,19,5,5,5,bogo,True,True,True,True
False,F,66,70000.0,2018,5,30,0,0,4,informational,True,True,True,False
False,F,89,71000.0,2016,1,29,10,10,5,bogo,True,True,True,True
True,F,28,71000.0,2016,8,4,5,5,5,bogo,True,True,True,True
False,M,70,45000.0,2017,7,13,10,10,7,bogo,True,True,False,True
False,M,54,75000.0,2017,8,16,10,10,5,bogo,True,True,True,True
True,M,51,63000.0,2014,5,18,10,10,7,bogo,True,True,False,True
True,M,33,39000.0,2018,3,10,3,7,7,discount,True,True,True,True
True,F,49,55000.0,2017,2,5,5,20,10,discount,True,False,True,False
False,M,38,75000.0,2018,7,18,0,0,3,informational,True,True,False,True
False,F,64,70000.0,2016,6,8,0,0,4,informational,True,True,True,False
True,M,69,67000.0,2017,1,7,5,5,5,bogo,True,True,True,True
False,M,82,31000.0,2018,6,4,10,10,7,bogo,True,True,False,True
True,M,57,91000.0,2015,8,7,10,10,7,bogo,True,True,False,True
True,F,64,102000.0,2016,8,7,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2016,5,12,10,10,7,bogo,True,True,False,True
False,F,65,57000.0,2016,10,9,0,0,4,informational,True,True,True,False
True,F,45,61000.0,2016,7,21,10,10,5,bogo,True,True,True,True
True,M,63,64000.0,2016,1,31,10,10,7,bogo,True,True,False,True
False,M,66,46000.0,2018,7,4,5,20,10,discount,True,False,True,False
True,F,118,70598.23,2017,1,30,5,20,10,discount,True,False,True,False
True,F,79,53000.0,2018,1,31,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,6,28,0,0,4,informational,True,True,True,False
False,F,81,65000.0,2018,5,4,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,5,21,2,10,10,discount,True,True,True,True
True,F,65,56000.0,2018,2,21,2,10,10,discount,True,True,True,True
True,M,56,80000.0,2017,4,22,10,10,5,bogo,True,True,True,True
True,M,54,96000.0,2014,6,25,2,10,10,discount,True,True,True,True
True,F,92,97000.0,2015,9,28,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,6,23,10,10,7,bogo,True,True,False,True
True,M,36,67000.0,2018,2,3,5,5,5,bogo,True,True,True,True
False,M,24,48000.0,2017,12,13,0,0,3,informational,True,True,False,True
False,F,81,108000.0,2017,12,4,5,20,10,discount,True,False,True,False
False,M,50,62000.0,2018,6,27,0,0,3,informational,True,True,False,True
False,M,61,65000.0,2018,6,20,2,10,7,discount,True,True,True,False
True,M,74,36000.0,2016,2,11,5,5,7,bogo,True,True,True,False
False,M,40,80000.0,2016,1,17,0,0,3,informational,True,True,False,True
True,M,22,46000.0,2013,10,1,2,10,10,discount,True,True,True,True
True,F,53,67000.0,2016,12,1,2,10,10,discount,True,True,True,True
True,F,91,107000.0,2015,8,20,5,5,5,bogo,True,True,True,True
False,M,48,77000.0,2018,4,2,3,7,7,discount,True,True,True,True
True,F,49,54000.0,2017,12,27,10,10,5,bogo,True,True,True,True
True,M,73,58000.0,2018,4,22,2,10,10,discount,True,True,True,True
False,M,58,34000.0,2014,6,19,5,5,5,bogo,True,True,True,True
True,F,75,72000.0,2016,3,24,2,10,10,discount,True,True,True,True
True,F,49,43000.0,2018,3,27,3,7,7,discount,True,True,True,True
True,F,62,72000.0,2015,11,16,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2016,7,27,2,10,7,discount,True,True,True,False
False,F,45,91000.0,2018,2,1,0,0,3,informational,True,True,False,True
True,F,54,79000.0,2015,12,2,2,10,10,discount,True,True,True,True
True,F,34,37000.0,2017,10,27,5,5,7,bogo,True,True,True,False
True,F,63,95000.0,2017,1,17,10,10,5,bogo,True,True,True,True
True,F,35,65000.0,2017,11,5,3,7,7,discount,True,True,True,True
False,M,33,33000.0,2015,8,1,5,5,7,bogo,True,True,True,False
True,M,19,34000.0,2015,1,15,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,2,11,5,20,10,discount,True,False,True,False
False,F,118,70598.23,2018,4,13,2,10,7,discount,True,True,True,False
True,F,65,78000.0,2015,9,2,2,10,7,discount,True,True,True,False
False,M,75,92000.0,2017,8,9,0,0,3,informational,True,True,False,True
False,M,33,45000.0,2013,11,23,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,7,14,2,10,10,discount,True,True,True,True
True,M,58,79000.0,2016,4,2,2,10,7,discount,True,True,True,False
False,M,89,101000.0,2015,9,17,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2016,3,1,0,0,4,informational,True,True,True,False
True,F,77,35000.0,2016,4,21,5,5,7,bogo,True,True,True,False
False,F,72,87000.0,2016,7,9,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,7,15,2,10,10,discount,True,True,True,True
True,F,118,70598.23,2015,11,27,3,7,7,discount,True,True,True,True
False,M,19,43000.0,2015,10,8,0,0,3,informational,True,True,False,True
True,F,90,54000.0,2016,8,26,3,7,7,discount,True,True,True,True
True,M,53,73000.0,2017,1,1,5,5,5,bogo,True,True,True,True
False,F,71,40000.0,2016,1,8,0,0,3,informational,True,True,False,True
True,M,56,63000.0,2015,7,2,10,10,5,bogo,True,True,True,True
True,M,35,64000.0,2016,9,1,3,7,7,discount,True,True,True,True
False,F,64,66000.0,2016,4,10,0,0,3,informational,True,True,False,True
True,F,65,78000.0,2015,9,2,10,10,7,bogo,True,True,False,True
False,F,48,34000.0,2017,8,2,10,10,7,bogo,True,True,False,True
False,F,52,63000.0,2016,7,10,0,0,3,informational,True,True,False,True
False,F,62,41000.0,2018,3,9,3,7,7,discount,True,True,True,True
False,F,19,61000.0,2017,12,5,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,10,24,0,0,4,informational,True,True,True,False
False,F,67,103000.0,2016,3,6,0,0,3,informational,True,True,False,True
True,M,54,93000.0,2016,12,6,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,10,17,10,10,5,bogo,True,True,True,True
True,F,62,88000.0,2018,4,20,2,10,7,discount,True,True,True,False
True,F,61,51000.0,2016,3,29,5,20,10,discount,True,False,True,False
False,M,54,57000.0,2017,12,6,0,0,3,informational,True,True,False,True
False,M,51,52000.0,2017,11,20,0,0,3,informational,True,True,False,True
False,M,46,76000.0,2018,4,17,0,0,4,informational,True,True,True,False
True,F,57,62000.0,2014,12,1,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2015,8,16,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2016,8,18,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2016,3,18,2,10,7,discount,True,True,True,False
False,M,48,65000.0,2018,1,29,10,10,5,bogo,True,True,True,True
True,F,39,74000.0,2018,5,19,2,10,7,discount,True,True,True,False
False,F,48,47000.0,2018,6,13,10,10,7,bogo,True,True,False,True
False,M,54,56000.0,2018,2,28,0,0,4,informational,True,True,True,False
True,F,21,35000.0,2017,12,22,2,10,10,discount,True,True,True,True
True,F,64,85000.0,2015,9,28,5,5,5,bogo,True,True,True,True
False,M,72,43000.0,2016,7,20,10,10,7,bogo,True,True,False,True
False,F,35,51000.0,2018,1,17,0,0,3,informational,True,True,False,True
True,M,42,57000.0,2014,1,2,3,7,7,discount,True,True,True,True
False,M,73,45000.0,2018,1,6,3,7,7,discount,True,True,True,True
False,F,56,35000.0,2018,2,26,10,10,5,bogo,True,True,True,True
True,M,44,32000.0,2017,9,3,2,10,10,discount,True,True,True,True
True,M,51,65000.0,2017,8,5,5,5,5,bogo,True,True,True,True
False,M,59,35000.0,2017,10,13,10,10,5,bogo,True,True,True,True
True,F,118,70598.23,2017,3,19,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2017,9,25,2,10,7,discount,True,True,True,False
False,F,41,64000.0,2017,9,28,0,0,4,informational,True,True,True,False
True,F,59,96000.0,2017,12,31,2,10,7,discount,True,True,True,False
False,F,71,67000.0,2015,10,17,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,10,24,10,10,7,bogo,True,True,False,True
True,M,62,70000.0,2017,12,8,2,10,10,discount,True,True,True,True
False,F,78,99000.0,2017,4,21,0,0,4,informational,True,True,True,False
True,M,63,79000.0,2016,5,17,3,7,7,discount,True,True,True,True
False,M,39,58000.0,2015,12,19,10,10,7,bogo,True,True,False,True
False,M,83,70000.0,2018,1,4,10,10,7,bogo,True,True,False,True
True,F,86,99000.0,2018,4,28,10,10,7,bogo,True,True,False,True
False,F,55,118000.0,2016,5,15,5,5,5,bogo,True,True,True,True
False,F,38,55000.0,2015,3,26,10,10,7,bogo,True,True,False,True
False,M,40,69000.0,2018,6,21,2,10,7,discount,True,True,True,False
True,F,75,88000.0,2018,6,8,5,5,5,bogo,True,True,True,True
True,F,54,92000.0,2017,12,16,2,10,10,discount,True,True,True,True
False,F,70,86000.0,2016,3,24,0,0,3,informational,True,True,False,True
True,F,92,39000.0,2016,2,29,5,5,5,bogo,True,True,True,True
False,M,43,38000.0,2015,3,3,0,0,4,informational,True,True,True,False
True,F,44,61000.0,2017,4,30,3,7,7,discount,True,True,True,True
False,M,52,60000.0,2018,4,2,10,10,7,bogo,True,True,False,True
True,M,59,72000.0,2016,11,19,5,5,5,bogo,True,True,True,True
False,M,48,68000.0,2017,10,28,2,10,10,discount,True,True,True,True
True,F,81,33000.0,2015,8,10,10,10,7,bogo,True,True,False,True
False,F,70,88000.0,2016,6,18,0,0,3,informational,True,True,False,True
True,F,76,96000.0,2016,12,19,10,10,5,bogo,True,True,True,True
True,M,38,67000.0,2018,6,21,10,10,5,bogo,True,True,True,True
False,M,34,61000.0,2016,12,3,0,0,3,informational,True,True,False,True
False,F,72,37000.0,2016,9,17,10,10,5,bogo,True,True,True,True
True,F,73,60000.0,2015,11,20,2,10,10,discount,True,True,True,True
False,F,54,79000.0,2018,6,24,0,0,3,informational,True,True,False,True
False,M,69,89000.0,2016,9,24,10,10,5,bogo,True,True,True,True
True,M,56,90000.0,2016,4,16,2,10,10,discount,True,True,True,True
False,M,30,38000.0,2018,3,27,0,0,4,informational,True,True,True,False
False,M,57,34000.0,2018,5,2,10,10,5,bogo,True,True,True,True
False,M,69,73000.0,2013,8,1,10,10,7,bogo,True,True,False,True
True,M,99,108000.0,2018,1,15,3,7,7,discount,True,True,True,True
False,F,74,75000.0,2017,11,21,5,20,10,discount,True,False,True,False
False,M,46,55000.0,2016,9,29,0,0,3,informational,True,True,False,True
False,F,68,59000.0,2017,3,19,0,0,4,informational,True,True,True,False
False,M,76,50000.0,2017,11,30,2,10,10,discount,True,True,True,True
True,F,29,61000.0,2017,9,18,2,10,10,discount,True,True,True,True
False,M,48,60000.0,2017,8,24,10,10,5,bogo,True,True,True,True
True,M,56,74000.0,2017,9,10,10,10,5,bogo,True,True,True,True
True,M,45,63000.0,2016,8,21,5,5,7,bogo,True,True,True,False
False,M,41,41000.0,2018,1,8,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2015,9,10,5,5,5,bogo,True,True,True,True
True,M,70,59000.0,2016,8,27,3,7,7,discount,True,True,True,True
True,M,40,73000.0,2017,8,9,2,10,10,discount,True,True,True,True
True,F,54,77000.0,2015,12,16,10,10,5,bogo,True,True,True,True
True,F,41,73000.0,2016,4,13,5,5,7,bogo,True,True,True,False
False,M,38,48000.0,2014,6,2,0,0,3,informational,True,True,False,True
False,M,24,48000.0,2017,12,13,5,5,5,bogo,True,True,True,True
False,M,22,68000.0,2018,6,15,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2017,8,23,3,7,7,discount,True,True,True,True
True,M,61,109000.0,2017,2,21,10,10,5,bogo,True,True,True,True
True,M,63,119000.0,2017,12,31,10,10,5,bogo,True,True,True,True
False,F,50,63000.0,2018,6,16,10,10,7,bogo,True,True,False,True
True,M,54,113000.0,2017,12,20,3,7,7,discount,True,True,True,True
False,F,77,70000.0,2018,6,21,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,1,8,2,10,7,discount,True,True,True,False
True,O,59,84000.0,2017,12,7,2,10,7,discount,True,True,True,False
False,M,55,35000.0,2017,4,25,0,0,3,informational,True,True,False,True
True,F,60,101000.0,2017,12,29,10,10,7,bogo,True,True,False,True
True,F,49,58000.0,2017,11,29,5,20,10,discount,True,False,True,False
True,M,19,40000.0,2014,5,12,3,7,7,discount,True,True,True,True
True,F,50,108000.0,2016,5,29,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,9,30,3,7,7,discount,True,True,True,True
True,F,55,44000.0,2017,2,14,5,5,5,bogo,True,True,True,True
False,M,88,33000.0,2017,12,19,0,0,3,informational,True,True,False,True
False,F,18,68000.0,2018,3,11,0,0,3,informational,True,True,False,True
True,F,68,117000.0,2018,5,18,5,5,5,bogo,True,True,True,True
True,M,77,94000.0,2015,8,27,5,5,5,bogo,True,True,True,True
True,F,33,54000.0,2016,11,6,2,10,10,discount,True,True,True,True
False,M,25,61000.0,2015,8,15,0,0,4,informational,True,True,True,False
True,M,34,48000.0,2018,1,22,5,5,5,bogo,True,True,True,True
True,F,53,40000.0,2015,8,21,10,10,7,bogo,True,True,False,True
False,M,69,58000.0,2017,4,8,0,0,3,informational,True,True,False,True
True,F,47,53000.0,2017,11,20,10,10,7,bogo,True,True,False,True
True,F,63,110000.0,2017,11,27,2,10,10,discount,True,True,True,True
True,F,52,39000.0,2016,6,28,10,10,5,bogo,True,True,True,True
True,F,81,116000.0,2016,4,16,5,5,7,bogo,True,True,True,False
False,M,70,99000.0,2015,12,28,0,0,4,informational,True,True,True,False
True,F,118,70598.23,2017,12,25,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2017,8,27,0,0,4,informational,True,True,True,False
False,F,59,110000.0,2017,12,26,0,0,4,informational,True,True,True,False
False,M,50,73000.0,2017,10,10,10,10,7,bogo,True,True,False,True
True,M,45,94000.0,2015,10,27,5,20,10,discount,True,False,True,False
False,F,118,70598.23,2017,3,18,2,10,7,discount,True,True,True,False
True,F,49,71000.0,2017,7,8,5,5,7,bogo,True,True,True,False
True,F,62,71000.0,2014,4,2,5,5,5,bogo,True,True,True,True
False,M,57,34000.0,2018,1,6,3,7,7,discount,True,True,True,True
True,F,118,70598.23,2015,11,19,5,5,5,bogo,True,True,True,True
True,M,30,65000.0,2017,7,21,3,7,7,discount,True,True,True,True
True,M,35,49000.0,2018,1,28,3,7,7,discount,True,True,True,True
True,F,52,73000.0,2017,3,12,2,10,7,discount,True,True,True,False
False,F,87,62000.0,2017,3,15,0,0,3,informational,True,True,False,True
False,F,47,93000.0,2018,1,20,0,0,4,informational,True,True,True,False
True,M,63,55000.0,2016,7,2,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2015,12,17,0,0,3,informational,True,True,False,True
False,M,55,83000.0,2015,11,15,2,10,7,discount,True,True,True,False
False,F,75,71000.0,2017,4,3,0,0,3,informational,True,True,False,True
False,M,61,54000.0,2018,4,3,10,10,5,bogo,True,True,True,True
True,F,55,75000.0,2017,7,1,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2016,2,2,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,4,20,10,10,5,bogo,True,True,True,True
False,F,54,63000.0,2017,11,1,5,5,7,bogo,True,True,True,False
False,M,72,42000.0,2018,5,27,10,10,5,bogo,True,True,True,True
False,M,63,78000.0,2018,7,26,0,0,3,informational,True,True,False,True
True,F,45,65000.0,2017,6,14,10,10,5,bogo,True,True,True,True
False,M,49,84000.0,2017,11,23,5,5,5,bogo,True,True,True,True
False,F,58,90000.0,2017,10,19,0,0,3,informational,True,True,False,True
True,F,86,70000.0,2016,6,4,2,10,10,discount,True,True,True,True
False,F,83,114000.0,2017,3,21,10,10,5,bogo,True,True,True,True
False,O,74,65000.0,2018,1,26,5,20,10,discount,True,False,True,False
True,M,58,39000.0,2017,4,23,5,5,7,bogo,True,True,True,False
True,M,60,51000.0,2016,1,16,5,5,5,bogo,True,True,True,True
True,M,34,73000.0,2016,2,29,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2015,11,26,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,12,18,5,20,10,discount,True,False,True,False
True,M,60,34000.0,2018,2,1,5,5,5,bogo,True,True,True,True
False,O,68,76000.0,2017,4,17,10,10,7,bogo,True,True,False,True
True,M,54,89000.0,2017,2,11,10,10,5,bogo,True,True,True,True
False,F,66,68000.0,2015,12,17,0,0,4,informational,True,True,True,False
False,M,48,98000.0,2017,12,1,0,0,3,informational,True,True,False,True
False,F,31,39000.0,2017,9,1,3,7,7,discount,True,True,True,True
True,M,81,70000.0,2016,6,1,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,2,19,10,10,5,bogo,True,True,True,True
True,M,56,51000.0,2014,2,4,5,5,5,bogo,True,True,True,True
False,O,47,48000.0,2018,6,2,0,0,3,informational,True,True,False,True
True,F,54,37000.0,2016,2,11,5,5,7,bogo,True,True,True,False
True,F,79,53000.0,2018,1,31,10,10,7,bogo,True,True,False,True
False,M,71,53000.0,2017,10,2,3,7,7,discount,True,True,True,True
False,M,62,32000.0,2018,4,12,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2016,7,12,5,5,7,bogo,True,True,True,False
False,F,56,76000.0,2017,12,8,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2017,12,10,2,10,10,discount,True,True,True,True
True,F,62,80000.0,2017,7,19,10,10,7,bogo,True,True,False,True
True,M,71,87000.0,2015,1,6,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2016,11,14,10,10,5,bogo,True,True,True,True
True,F,57,116000.0,2015,11,19,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2015,11,6,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2016,2,6,0,0,4,informational,True,True,True,False
False,M,65,52000.0,2018,4,22,3,7,7,discount,True,True,True,True
True,F,69,97000.0,2018,7,24,10,10,5,bogo,True,True,True,True
True,M,60,77000.0,2017,9,12,5,5,5,bogo,True,True,True,True
False,F,90,33000.0,2016,10,11,0,0,3,informational,True,True,False,True
True,F,93,92000.0,2018,3,19,5,5,5,bogo,True,True,True,True
True,M,53,32000.0,2018,2,19,3,7,7,discount,True,True,True,True
False,F,88,32000.0,2016,11,26,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,2,23,10,10,7,bogo,True,True,False,True
True,M,73,57000.0,2017,8,23,3,7,7,discount,True,True,True,True
True,F,53,55000.0,2017,1,10,2,10,7,discount,True,True,True,False
False,M,73,51000.0,2018,4,1,0,0,3,informational,True,True,False,True
True,F,69,97000.0,2017,2,25,10,10,5,bogo,True,True,True,True
True,M,58,50000.0,2017,4,8,2,10,7,discount,True,True,True,False
True,M,72,79000.0,2015,10,2,5,5,7,bogo,True,True,True,False
False,O,82,46000.0,2017,12,11,10,10,5,bogo,True,True,True,True
False,F,64,92000.0,2018,2,27,0,0,3,informational,True,True,False,True
True,M,27,33000.0,2014,1,26,2,10,10,discount,True,True,True,True
False,M,55,57000.0,2015,1,19,0,0,3,informational,True,True,False,True
True,M,43,38000.0,2018,7,13,5,20,10,discount,True,False,True,False
False,M,66,45000.0,2018,6,25,10,10,7,bogo,True,True,False,True
False,M,43,59000.0,2017,10,4,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,5,27,0,0,3,informational,True,True,False,True
False,M,94,82000.0,2016,10,2,0,0,4,informational,True,True,True,False
True,F,27,39000.0,2014,12,7,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,8,13,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,5,3,10,10,5,bogo,True,True,True,True
True,F,118,70598.23,2015,9,30,10,10,5,bogo,True,True,True,True
False,M,40,66000.0,2018,4,10,0,0,3,informational,True,True,False,True
False,F,49,61000.0,2015,11,28,0,0,4,informational,True,True,True,False
True,F,69,94000.0,2016,4,26,2,10,7,discount,True,True,True,False
True,M,56,57000.0,2014,4,7,3,7,7,discount,True,True,True,True
True,M,72,83000.0,2017,11,8,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2018,3,29,5,5,5,bogo,True,True,True,True
True,M,38,59000.0,2017,12,28,10,10,5,bogo,True,True,True,True
False,M,51,54000.0,2013,10,7,5,5,7,bogo,True,True,True,False
