,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social,is_offer_completed
46415,M,77,87000.0,2017,12,8,5,5,7,bogo,True,True,True,False,True
46416,M,61,74000.0,2015,9,5,5,5,5,bogo,True,True,True,True,True
46417,F,118,70598.23,2018,6,28,2,10,7,discount,True,True,True,False,False
46418,F,64,73000.0,2015,10,16,10,10,5,bogo,True,True,True,True,True
46419,M,34,60000.0,2016,12,3,10,10,7,bogo,True,True,False,True,True
46420,F,74,65000.0,2015,10,11,5,20,10,discount,True,False,True,False,True
46421,F,118,70598.23,2016,4,5,5,5,5,bogo,True,True,True,True,True
46422,F,65,83000.0,2017,9,11,0,0,3,informational,True,True,False,True,False
46423,M,77,103000.0,2017,1,27,0,0,4,informational,True,True,True,False,False
46424,M,52,72000.0,2018,6,5,5,20,10,discount,True,False,True,False,True
46425,M,75,58000.0,2017,12,7,0,0,4,informational,True,True,True,False,False
46426,F,118,70598.23,2017,12,4,5,20,10,discount,True,False,True,False,False
46427,M,34,35000.0,2017,11,15,10,10,5,bogo,True,True,True,True,True
46428,M,51,63000.0,2016,8,8,0,0,3,informational,True,True,False,True,False
46429,M,37,66000.0,2018,5,29,0,0,4,informational,True,True,True,False,False
46430,F,118,70598.23,2017,9,2,3,7,7,discount,True,True,True,True,True
46431,M,71,89000.0,2017,8,19,2,10,10,discount,True,True,True,True,True
46432,M,19,33000.0,2017,11,1,2,10,7,discount,True,True,True,False,True
46433,F,118,70598.23,2018,6,30,10,10,5,bogo,True,True,True,True,False
46434,M,75,80000.0,2016,1,8,0,0,4,informational,True,True,True,False,False
46435,M,73,75000.0,2017,8,5,0,0,4,informational,True,True,True,False,False
46436,M,52,50000.0,2016,9,12,5,5,5,bogo,True,True,True,True,True
46437,F,92,92000.0,2016,11,15,5,5,5,bogo,True,True,True,True,True
46438,M,84,86000.0,2017,11,20,10,10,5,bogo,True,True,True,True,True
46439,F,118,70598.23,2018,5,31,0,0,3,informational,True,True,False,True,False
46440,M,26,75000.0,2018,4,20,10,10,7,bogo,True,True,False,True,False
46441,F,58,58000.0,2018,6,4,2,10,10,discount,True,True,True,True,True
46442,F,48,84000.0,2018,3,8,5,20,10,discount,True,False,True,False,True
46443,M,40,60000.0,2018,1,24,5,5,5,bogo,True,True,True,True,True
46444,M,71,91000.0,2014,9,27,0,0,4,informational,True,True,True,False,False
46445,M,51,80000.0,2017,11,11,0,0,4,informational,True,True,True,False,False
46446,F,118,70598.23,2017,5,26,3,7,7,discount,True,True,True,True,False
46447,F,66,58000.0,2018,2,16,5,5,7,bogo,True,True,True,False,True
46448,M,45,66000.0,2014,3,8,5,5,5,bogo,True,True,True,True,True
46449,F,87,77000.0,2018,7,17,2,10,10,discount,True,True,True,True,True
46450,M,85,79000.0,2017,11,10,10,10,7,bogo,True,True,False,True,True
46451,M,22,32000.0,2015,12,24,10,10,5,bogo,True,True,True,True,True
46452,M,73,57000.0,2016,8,7,10,10,5,bogo,True,True,True,True,False
46453,M,62,90000.0,2017,2,2,10,10,7,bogo,True,True,False,True,True
46454,M,57,85000.0,2016,2,13,5,5,7,bogo,True,True,True,False,True
46455,F,64,60000.0,2016,5,19,5,5,5,bogo,True,True,True,True,True
46456,M,51,70000.0,2018,1,1,10,10,7,bogo,True,True,False,True,True
46457,M,62,116000.0,2018,4,19,2,10,10,discount,True,True,True,True,False
46458,M,51,57000.0,2018,4,29,2,10,10,discount,True,True,True,True,False
46459,M,42,32000.0,2014,9,2,10,10,7,bogo,True,True,False,True,False
46460,M,57,97000.0,2017,10,25,3,7,7,discount,True,True,True,True,True
46461,F,66,53000.0,2018,3,8,5,5,5,bogo,True,True,True,True,False
46462,F,118,70598.23,2015,8,28,0,0,4,informational,True,True,True,False,False
46463,M,28,48000.0,2016,2,27,0,0,3,informational,True,True,False,True,False
46464,F,76,80000.0,2016,11,11,2,10,10,discount,True,True,True,True,True
46465,M,50,46000.0,2018,4,10,10,10,7,bogo,True,True,False,True,True
46466,O,41,54000.0,2015,6,16,5,5,5,bogo,True,True,True,True,True
46467,M,39,61000.0,2017,8,11,3,7,7,discount,True,True,True,True,True
46468,F,84,68000.0,2018,4,14,0,0,3,informational,True,True,False,True,False
46469,F,78,89000.0,2018,5,14,10,10,7,bogo,True,True,False,True,True
46470,F,118,70598.23,2017,9,23,5,5,7,bogo,True,True,True,False,True
46471,F,118,70598.23,2015,11,13,0,0,3,informational,True,True,False,True,False
46472,F,80,72000.0,2015,12,18,10,10,5,bogo,True,True,True,True,True
46473,F,49,56000.0,2016,10,6,5,20,10,discount,True,False,True,False,True
46474,F,118,70598.23,2017,8,20,2,10,10,discount,True,True,True,True,False
46475,F,56,118000.0,2016,7,15,5,5,5,bogo,True,True,True,True,True
46476,F,118,70598.23,2017,12,17,0,0,3,informational,True,True,False,True,False
46477,F,21,50000.0,2014,7,17,5,5,7,bogo,True,True,True,False,True
46478,F,118,70598.23,2018,1,8,5,20,10,discount,True,False,True,False,False
46479,M,53,59000.0,2017,7,30,3,7,7,discount,True,True,True,True,True
46480,F,68,53000.0,2017,12,28,0,0,4,informational,True,True,True,False,False
46481,F,118,70598.23,2017,11,28,0,0,3,informational,True,True,False,True,False
46482,M,49,102000.0,2016,4,16,2,10,10,discount,True,True,True,True,True
46483,F,118,70598.23,2017,8,2,2,10,7,discount,True,True,True,False,False
46484,F,57,53000.0,2017,2,26,0,0,4,informational,True,True,True,False,False
46485,F,31,30000.0,2017,11,7,10,10,7,bogo,True,True,False,True,False
46486,M,54,72000.0,2017,4,8,10,10,5,bogo,True,True,True,True,False
46487,M,62,78000.0,2014,4,19,0,0,3,informational,True,True,False,True,False
46488,M,34,40000.0,2015,9,9,2,10,10,discount,True,True,True,True,False
46489,M,66,57000.0,2017,10,25,2,10,10,discount,True,True,True,True,True
46490,F,39,88000.0,2017,10,22,5,5,5,bogo,True,True,True,True,True
46491,M,58,74000.0,2018,6,6,2,10,10,discount,True,True,True,True,True
46492,M,67,71000.0,2017,2,22,2,10,7,discount,True,True,True,False,True
46493,F,118,70598.23,2018,4,5,5,5,7,bogo,True,True,True,False,False
46494,F,118,70598.23,2016,1,14,5,5,7,bogo,True,True,True,False,False
46495,F,64,56000.0,2017,3,12,3,7,7,discount,True,True,True,True,True
46496,F,89,38000.0,2015,12,29,2,10,7,discount,True,True,True,False,True
46497,M,88,64000.0,2017,9,10,5,20,10,discount,True,False,True,False,True
46498,F,101,56000.0,2017,11,9,2,10,10,discount,True,True,True,True,False
46499,M,24,38000.0,2017,9,26,3,7,7,discount,True,True,True,True,False
46500,M,35,32000.0,2017,7,6,10,10,5,bogo,True,True,True,True,False
46501,F,80,62000.0,2016,8,11,0,0,3,informational,True,True,False,True,False
46502,F,68,34000.0,2017,9,25,5,5,5,bogo,True,True,True,True,True
46503,F,58,81000.0,2015,10,31,3,7,7,discount,True,True,True,True,True
46504,M,64,107000.0,2017,12,23,2,10,7,discount,True,True,True,False,True
46505,F,49,74000.0,2017,11,28,3,7,7,discount,True,True,True,True,False
46506,M,57,83000.0,2016,1,3,0,0,3,informational,True,True,False,True,False
46507,M,41,81000.0,2016,5,4,10,10,7,bogo,True,True,False,True,True
46508,F,30,34000.0,2016,9,3,0,0,3,informational,True,True,False,True,False
46509,F,118,70598.23,2017,8,28,5,5,5,bogo,True,True,True,True,False
46510,F,80,70000.0,2018,3,7,2,10,7,discount,True,True,True,False,False
46511,F,118,70598.23,2014,2,23,5,20,10,discount,True,False,True,False,False
46512,M,71,74000.0,2017,12,12,0,0,4,informational,True,True,True,False,False
46513,F,61,64000.0,2016,10,25,0,0,3,informational,True,True,False,True,False
46514,M,24,32000.0,2015,2,20,5,5,7,bogo,True,True,True,False,False
46515,F,62,62000.0,2016,7,3,0,0,3,informational,True,True,False,True,False
46516,M,56,82000.0,2017,4,10,0,0,4,informational,True,True,True,False,False
46517,M,68,49000.0,2017,10,10,5,5,5,bogo,True,True,True,True,True
46518,M,46,43000.0,2017,12,29,5,5,5,bogo,True,True,True,True,False
46519,F,118,70598.23,2013,10,31,2,10,10,discount,True,True,True,True,True
46520,M,78,64000.0,2014,9,9,5,20,10,discount,True,False,True,False,False
46521,M,70,57000.0,2018,6,30,0,0,3,informational,True,True,False,True,False
46522,F,47,59000.0,2016,4,30,5,5,5,bogo,True,True,True,True,True
46523,F,118,70598.23,2016,1,16,10,10,5,bogo,True,True,True,True,False
46524,F,55,99000.0,2017,12,15,5,5,5,bogo,True,True,True,True,True
46525,F,74,54000.0,2018,5,12,10,10,5,bogo,True,True,True,True,False
46526,M,49,75000.0,2015,11,22,0,0,3,informational,True,True,False,True,False
46527,F,118,70598.23,2016,1,1,10,10,7,bogo,True,True,False,True,False
46528,F,118,70598.23,2016,5,21,10,10,5,bogo,True,True,True,True,False
46529,M,37,30000.0,2017,12,14,10,10,7,bogo,True,True,False,True,False
46530,M,58,71000.0,2018,5,1,2,10,10,discount,True,True,True,True,True
46531,F,58,66000.0,2015,3,24,2,10,10,discount,True,True,True,True,True
46532,F,63,57000.0,2015,10,15,5,5,5,bogo,True,True,True,True,True
46533,M,77,50000.0,2017,10,16,2,10,10,discount,True,True,True,True,True
46534,F,68,71000.0,2018,3,14,10,10,5,bogo,True,True,True,True,False
46535,M,25,38000.0,2018,2,6,2,10,10,discount,True,True,True,True,False
46536,M,25,64000.0,2017,9,14,3,7,7,discount,True,True,True,True,False
46537,F,118,70598.23,2016,6,23,5,5,5,bogo,True,True,True,True,False
46538,F,49,81000.0,2016,8,19,10,10,7,bogo,True,True,False,True,True
46539,F,118,70598.23,2017,8,24,2,10,10,discount,True,True,True,True,False
46540,F,56,98000.0,2018,3,31,5,5,5,bogo,True,True,True,True,True
46541,M,44,65000.0,2014,3,24,3,7,7,discount,True,True,True,True,True
46542,F,40,47000.0,2013,12,30,10,10,7,bogo,True,True,False,True,False
46543,M,75,36000.0,2017,8,28,3,7,7,discount,True,True,True,True,True
46544,M,40,50000.0,2017,5,11,0,0,3,informational,True,True,False,True,False
46545,M,38,96000.0,2017,9,9,10,10,7,bogo,True,True,False,True,True
46546,F,82,115000.0,2017,8,19,10,10,7,bogo,True,True,False,True,True
46547,M,46,88000.0,2018,2,2,2,10,10,discount,True,True,True,True,False
46548,M,27,42000.0,2017,11,15,0,0,3,informational,True,True,False,True,False
46549,F,24,59000.0,2015,7,2,2,10,7,discount,True,True,True,False,True
46550,M,50,43000.0,2017,2,9,10,10,7,bogo,True,True,False,True,True
46551,M,73,56000.0,2017,10,7,0,0,4,informational,True,True,True,False,False
46552,F,69,112000.0,2015,12,25,5,5,5,bogo,True,True,True,True,True
46553,F,118,70598.23,2018,1,20,0,0,4,informational,True,True,True,False,False
46554,M,73,63000.0,2016,8,17,3,7,7,discount,True,True,True,True,True
46555,M,85,59000.0,2018,3,18,2,10,10,discount,True,True,True,True,False
46556,F,118,70598.23,2017,11,17,10,10,7,bogo,True,True,False,True,False
46557,M,55,119000.0,2016,8,30,10,10,5,bogo,True,True,True,True,True
46558,M,57,41000.0,2018,4,5,0,0,3,informational,True,True,False,True,False
46559,F,75,78000.0,2016,7,16,3,7,7,discount,True,True,True,True,True
46560,F,118,70598.23,2015,7,29,0,0,4,informational,True,True,True,False,False
46561,M,83,71000.0,2016,7,29,2,10,10,discount,True,True,True,True,True
46562,M,50,86000.0,2017,8,30,10,10,7,bogo,True,True,False,True,True
46563,F,44,58000.0,2017,11,1,10,10,7,bogo,True,True,False,True,True
46564,F,118,70598.23,2018,4,14,5,5,5,bogo,True,True,True,True,False
46565,F,37,64000.0,2016,8,5,0,0,3,informational,True,True,False,True,False
46566,M,64,32000.0,2018,5,28,2,10,7,discount,True,True,True,False,False
46567,F,54,47000.0,2017,11,23,0,0,3,informational,True,True,False,True,False
46568,M,68,59000.0,2016,5,15,2,10,7,discount,True,True,True,False,True
46569,F,63,85000.0,2016,3,4,5,20,10,discount,True,False,True,False,True
46570,F,72,97000.0,2017,1,25,5,5,5,bogo,True,True,True,True,False
46571,M,20,33000.0,2018,3,8,0,0,3,informational,True,True,False,True,False
46572,M,30,35000.0,2018,3,5,2,10,10,discount,True,True,True,True,True
46573,M,57,119000.0,2017,3,19,2,10,10,discount,True,True,True,True,True
46574,M,54,89000.0,2016,5,8,0,0,3,informational,True,True,False,True,False
46575,M,59,79000.0,2017,6,9,2,10,10,discount,True,True,True,True,True
46576,M,49,70000.0,2018,2,24,0,0,4,informational,True,True,True,False,False
46577,F,54,72000.0,2017,1,25,0,0,3,informational,True,True,False,True,False
46578,M,26,70000.0,2018,7,7,10,10,7,bogo,True,True,False,True,False
46579,F,59,57000.0,2017,9,5,2,10,10,discount,True,True,True,True,True
46580,F,76,66000.0,2017,4,22,2,10,7,discount,True,True,True,False,True
46581,F,118,70598.23,2016,8,16,10,10,5,bogo,True,True,True,True,False
46582,F,73,110000.0,2016,9,29,3,7,7,discount,True,True,True,True,True
46583,F,36,52000.0,2016,9,11,3,7,7,discount,True,True,True,True,True
46584,M,61,96000.0,2016,7,18,5,5,7,bogo,True,True,True,False,True
46585,M,21,45000.0,2017,4,22,2,10,10,discount,True,True,True,True,True
46586,M,64,75000.0,2014,8,16,2,10,10,discount,True,True,True,True,True
46587,M,47,52000.0,2016,8,2,2,10,10,discount,True,True,True,True,True
46588,M,57,77000.0,2018,1,10,0,0,3,informational,True,True,False,True,False
46589,M,73,39000.0,2018,4,8,5,5,5,bogo,True,True,True,True,True
46590,F,84,61000.0,2017,11,24,2,10,7,discount,True,True,True,False,True
46591,F,64,55000.0,2017,10,27,10,10,7,bogo,True,True,False,True,False
46592,M,24,65000.0,2015,11,23,0,0,3,informational,True,True,False,True,False
46593,M,37,99000.0,2016,1,27,0,0,3,informational,True,True,False,True,False
46594,M,24,59000.0,2017,9,15,0,0,3,informational,True,True,False,True,False
46595,M,26,48000.0,2017,10,22,0,0,3,informational,True,True,False,True,False
46596,F,90,71000.0,2018,5,31,0,0,4,informational,True,True,True,False,False
46597,M,76,63000.0,2016,4,7,0,0,4,informational,True,True,True,False,False
46598,F,78,81000.0,2013,8,5,2,10,10,discount,True,True,True,True,True
46599,M,57,61000.0,2015,6,13,5,5,7,bogo,True,True,True,False,True
46600,F,58,95000.0,2018,5,14,5,20,10,discount,True,False,True,False,False
46601,F,118,70598.23,2017,8,11,2,10,10,discount,True,True,True,True,True
46602,M,19,39000.0,2014,8,19,0,0,4,informational,True,True,True,False,False
46603,F,118,70598.23,2016,12,22,2,10,7,discount,True,True,True,False,False
46604,F,41,53000.0,2017,12,7,5,5,7,bogo,True,True,True,False,True
46605,F,49,77000.0,2016,12,3,10,10,7,bogo,True,True,False,True,True
46606,F,65,43000.0,2016,1,17,3,7,7,discount,True,True,True,True,True
46607,M,35,48000.0,2017,12,17,10,10,7,bogo,True,True,False,True,False
46608,F,59,63000.0,2017,7,31,5,5,7,bogo,True,True,True,False,True
46609,F,118,70598.23,2017,11,13,3,7,7,discount,True,True,True,True,True
46610,F,118,70598.23,2017,8,16,3,7,7,discount,True,True,True,True,False
46611,M,64,73000.0,2018,7,1,10,10,7,bogo,True,True,False,True,True
46612,F,61,115000.0,2016,3,24,5,5,5,bogo,True,True,True,True,True
46613,M,55,73000.0,2016,9,26,5,20,10,discount,True,False,True,False,True
46614,M,66,45000.0,2017,10,19,0,0,3,informational,True,True,False,True,False
46615,F,45,91000.0,2018,2,1,5,5,7,bogo,True,True,True,False,True
46616,F,118,70598.23,2017,9,30,0,0,4,informational,True,True,True,False,False
46617,F,118,70598.23,2016,10,24,10,10,7,bogo,True,True,False,True,False
46618,M,20,40000.0,2017,11,20,2,10,10,discount,True,True,True,True,False
46619,M,85,53000.0,2016,6,24,3,7,7,discount,True,True,True,True,True
46620,M,55,54000.0,2018,6,11,2,10,7,discount,True,True,True,False,False
46621,F,118,70598.23,2016,4,20,5,20,10,discount,True,False,True,False,False
46622,M,65,117000.0,2016,6,5,2,10,10,discount,True,True,True,True,True
46623,F,78,68000.0,2018,3,12,5,5,5,bogo,True,True,True,True,False
46624,M,60,105000.0,2015,12,3,5,5,7,bogo,True,True,True,False,True
46625,M,31,44000.0,2014,2,8,10,10,5,bogo,True,True,True,True,True
46626,F,51,52000.0,2015,11,9,0,0,3,informational,True,True,False,True,False
46627,M,65,94000.0,2018,2,23,2,10,10,discount,True,True,True,True,False
46628,M,26,34000.0,2018,2,2,5,5,5,bogo,True,True,True,True,False
46629,O,56,53000.0,2015,1,4,2,10,7,discount,True,True,True,False,True
46630,M,24,41000.0,2018,5,11,0,0,3,informational,True,True,False,True,False
46631,F,37,90000.0,2015,8,25,5,5,5,bogo,True,True,True,True,True
46632,F,118,70598.23,2017,8,10,0,0,4,informational,True,True,True,False,False
46633,F,82,116000.0,2017,4,13,2,10,10,discount,True,True,True,True,True
46634,F,26,49000.0,2015,10,23,0,0,4,informational,True,True,True,False,False
46635,M,20,70000.0,2018,3,11,10,10,5,bogo,True,True,True,True,False
46636,M,51,61000.0,2015,3,30,10,10,7,bogo,True,True,False,True,False
46637,F,118,70598.23,2018,7,25,10,10,5,bogo,True,True,True,True,False
46638,F,118,70598.23,2016,12,29,0,0,4,informational,True,True,True,False,False
46639,F,118,70598.23,2018,2,13,2,10,10,discount,True,True,True,True,False
46640,F,52,54000.0,2015,12,7,5,5,7,bogo,True,True,True,False,True
46641,M,37,69000.0,2017,9,22,10,10,5,bogo,True,True,True,True,False
46642,M,23,41000.0,2017,11,18,0,0,3,informational,True,True,False,True,False
46643,M,69,61000.0,2017,7,19,3,7,7,discount,True,True,True,True,True
46644,M,53,49000.0,2017,8,30,0,0,3,informational,True,True,False,True,False
46645,M,66,75000.0,2016,3,26,5,5,5,bogo,True,True,True,True,True
46646,M,36,75000.0,2016,4,13,10,10,5,bogo,True,True,True,True,False
46647,M,70,47000.0,2017,11,8,3,7,7,discount,True,True,True,True,False
46648,F,66,61000.0,2017,8,11,2,10,7,discount,True,True,True,False,True
46649,M,86,58000.0,2015,8,13,0,0,3,informational,True,True,False,True,False
46650,M,54,75000.0,2017,4,25,5,5,7,bogo,True,True,True,False,True
46651,F,88,56000.0,2017,12,4,5,5,5,bogo,True,True,True,True,False
46652,F,60,68000.0,2017,10,17,0,0,4,informational,True,True,True,False,False
46653,F,118,70598.23,2015,8,15,2,10,10,discount,True,True,True,True,False
46654,F,52,104000.0,2018,4,13,3,7,7,discount,True,True,True,True,True
46655,M,59,98000.0,2016,5,2,10,10,5,bogo,True,True,True,True,True
46656,M,56,79000.0,2018,2,28,10,10,5,bogo,True,True,True,True,False
46657,F,118,70598.23,2017,2,27,10,10,7,bogo,True,True,False,True,False
46658,F,66,85000.0,2015,9,6,2,10,10,discount,True,True,True,True,True
46659,M,52,70000.0,2018,6,30,5,5,5,bogo,True,True,True,True,True
46660,F,71,63000.0,2018,2,11,5,20,10,discount,True,False,True,False,False
46661,M,25,58000.0,2017,12,22,2,10,10,discount,True,True,True,True,True
46662,F,87,62000.0,2017,3,15,0,0,3,informational,True,True,False,True,False
46663,M,59,79000.0,2016,5,3,5,5,5,bogo,True,True,True,True,True
46664,M,87,33000.0,2018,1,28,3,7,7,discount,True,True,True,True,True
46665,M,48,32000.0,2016,8,1,10,10,5,bogo,True,True,True,True,False
46666,M,57,57000.0,2017,5,26,5,5,5,bogo,True,True,True,True,True
46667,M,34,36000.0,2014,9,5,2,10,7,discount,True,True,True,False,True
46668,F,69,64000.0,2017,12,12,5,5,7,bogo,True,True,True,False,True
46669,M,60,87000.0,2018,3,10,0,0,4,informational,True,True,True,False,False
46670,M,41,60000.0,2015,12,26,0,0,3,informational,True,True,False,True,False
46671,M,65,73000.0,2015,6,22,10,10,7,bogo,True,True,False,True,True
46672,M,38,36000.0,2018,4,14,10,10,7,bogo,True,True,False,True,False
46673,M,49,84000.0,2015,11,6,2,10,10,discount,True,True,True,True,True
46674,M,36,32000.0,2014,11,8,10,10,5,bogo,True,True,True,True,True
46675,F,62,80000.0,2017,7,19,5,5,5,bogo,True,True,True,True,True
46676,M,43,33000.0,2018,5,24,0,0,3,informational,True,True,False,True,False
46677,M,35,45000.0,2016,7,4,10,10,5,bogo,True,True,True,True,False
46678,M,70,98000.0,2017,9,19,10,10,5,bogo,True,True,True,True,False
46679,M,32,49000.0,2016,1,16,10,10,7,bogo,True,True,False,True,True
46680,F,118,70598.23,2017,9,24,2,10,10,discount,True,True,True,True,False
46681,M,65,104000.0,2017,4,5,5,5,5,bogo,True,True,True,True,True
46682,M,69,34000.0,2015,7,29,10,10,5,bogo,True,True,True,True,False
46683,M,52,95000.0,2016,6,21,0,0,4,informational,True,True,True,False,False
46684,F,26,49000.0,2016,3,18,0,0,4,informational,True,True,True,False,False
46685,M,46,81000.0,2017,4,25,3,7,7,discount,True,True,True,True,True
46686,M,52,51000.0,2018,7,8,5,20,10,discount,True,False,True,False,False
46687,M,42,43000.0,2018,5,25,5,5,5,bogo,True,True,True,True,False
46688,M,54,60000.0,2014,11,5,0,0,3,informational,True,True,False,True,False
46689,M,27,40000.0,2016,3,22,2,10,10,discount,True,True,True,True,True
46690,M,38,90000.0,2017,2,13,2,10,10,discount,True,True,True,True,True
46691,M,34,44000.0,2017,11,28,2,10,10,discount,True,True,True,True,True
46692,F,62,44000.0,2014,2,24,10,10,7,bogo,True,True,False,True,False
46693,M,43,59000.0,2017,12,23,3,7,7,discount,True,True,True,True,False
46694,M,69,54000.0,2018,6,1,0,0,3,informational,True,True,False,True,False
46695,F,63,103000.0,2016,12,17,2,10,10,discount,True,True,True,True,True
46696,F,82,55000.0,2015,12,25,0,0,4,informational,True,True,True,False,False
46697,M,49,62000.0,2017,11,29,2,10,7,discount,True,True,True,False,False
46698,M,45,57000.0,2015,1,29,5,5,7,bogo,True,True,True,False,True
46699,F,58,70000.0,2017,10,10,0,0,3,informational,True,True,False,True,False
46700,M,64,88000.0,2017,12,4,3,7,7,discount,True,True,True,True,False
46701,F,118,70598.23,2017,1,25,2,10,7,discount,True,True,True,False,False
46702,F,75,79000.0,2016,11,4,3,7,7,discount,True,True,True,True,True
46703,M,36,31000.0,2018,3,15,5,5,5,bogo,True,True,True,True,False
46704,M,51,79000.0,2017,11,16,5,5,5,bogo,True,True,True,True,False
46705,F,118,70598.23,2015,8,17,10,10,7,bogo,True,True,False,True,False
46706,F,118,70598.23,2017,8,5,5,5,5,bogo,True,True,True,True,True
46707,F,80,85000.0,2016,4,3,2,10,10,discount,True,True,True,True,True
46708,M,58,85000.0,2018,2,6,5,20,10,discount,True,False,True,False,False
46709,M,65,50000.0,2017,4,15,0,0,3,informational,True,True,False,True,False
46710,M,84,67000.0,2016,4,28,5,20,10,discount,True,False,True,False,True
46711,M,76,34000.0,2014,1,21,3,7,7,discount,True,True,True,True,True
46712,M,40,38000.0,2017,12,19,5,5,5,bogo,True,True,True,True,True
46713,F,22,67000.0,2017,8,12,2,10,10,discount,True,True,True,True,False
46714,F,69,97000.0,2018,7,24,2,10,10,discount,True,True,True,True,True
46715,F,118,70598.23,2016,9,10,5,5,5,bogo,True,True,True,True,False
46716,F,28,65000.0,2018,1,20,10,10,7,bogo,True,True,False,True,False
46717,M,54,92000.0,2015,3,5,5,20,10,discount,True,False,True,False,True
46718,M,57,62000.0,2018,1,16,5,5,5,bogo,True,True,True,True,False
46719,M,32,52000.0,2014,1,17,5,5,7,bogo,True,True,True,False,False
46720,F,57,70000.0,2017,10,29,2,10,7,discount,True,True,True,False,True
46721,M,56,50000.0,2018,4,5,10,10,7,bogo,True,True,False,True,False
46722,M,29,57000.0,2017,2,25,2,10,7,discount,True,True,True,False,True
46723,F,60,77000.0,2018,3,16,10,10,7,bogo,True,True,False,True,True
46724,M,54,39000.0,2017,10,29,10,10,5,bogo,True,True,True,True,False
46725,M,62,84000.0,2017,9,23,0,0,3,informational,True,True,False,True,False
46726,M,53,56000.0,2018,1,23,0,0,4,informational,True,True,True,False,False
46727,M,23,73000.0,2017,10,12,2,10,7,discount,True,True,True,False,True
46728,M,49,71000.0,2015,10,16,3,7,7,discount,True,True,True,True,True
46729,M,59,48000.0,2017,10,7,0,0,3,informational,True,True,False,True,False
46730,M,62,61000.0,2014,1,26,2,10,7,discount,True,True,True,False,True
46731,F,64,85000.0,2018,1,13,5,5,7,bogo,True,True,True,False,True
46732,M,45,48000.0,2018,4,20,0,0,3,informational,True,True,False,True,False
46733,F,71,97000.0,2018,3,10,5,5,7,bogo,True,True,True,False,True
46734,M,21,44000.0,2016,11,18,10,10,5,bogo,True,True,True,True,True
46735,M,70,52000.0,2017,5,5,10,10,7,bogo,True,True,False,True,True
46736,F,77,68000.0,2017,11,2,10,10,5,bogo,True,True,True,True,False
46737,M,54,41000.0,2016,11,14,10,10,7,bogo,True,True,False,True,False
46738,M,64,54000.0,2017,9,21,5,5,5,bogo,True,True,True,True,False
46739,M,42,86000.0,2017,10,12,2,10,10,discount,True,True,True,True,True
46740,F,71,34000.0,2018,3,18,5,5,7,bogo,True,True,True,False,True
46741,F,57,74000.0,2017,8,19,2,10,7,discount,True,True,True,False,True
46742,F,61,78000.0,2016,3,1,3,7,7,discount,True,True,True,True,True
46743,F,118,70598.23,2017,10,2,5,5,7,bogo,True,True,True,False,False
46744,F,46,80000.0,2017,9,18,0,0,4,informational,True,True,True,False,False
46745,M,37,63000.0,2014,6,9,3,7,7,discount,True,True,True,True,True
46746,F,55,103000.0,2015,8,20,10,10,7,bogo,True,True,False,True,True
46747,M,48,53000.0,2017,9,11,10,10,7,bogo,True,True,False,True,True
46748,F,118,70598.23,2016,6,19,2,10,10,discount,True,True,True,True,True
46749,M,54,64000.0,2016,10,26,0,0,4,informational,True,True,True,False,False
46750,F,49,113000.0,2015,10,15,10,10,5,bogo,True,True,True,True,True
46751,M,27,37000.0,2018,1,25,3,7,7,discount,True,True,True,True,True
46752,F,118,70598.23,2018,4,30,2,10,7,discount,True,True,True,False,False
46753,M,33,32000.0,2017,9,23,0,0,4,informational,True,True,True,False,False
46754,M,40,51000.0,2016,10,13,10,10,7,bogo,True,True,False,True,True
46755,M,60,79000.0,2016,10,25,3,7,7,discount,True,True,True,True,True
46756,M,54,70000.0,2018,6,29,2,10,10,discount,True,True,True,True,False
46757,M,58,76000.0,2018,1,9,0,0,4,informational,True,True,True,False,False
46758,F,74,92000.0,2018,6,27,2,10,10,discount,True,True,True,True,False
46759,M,75,65000.0,2018,4,23,10,10,7,bogo,True,True,False,True,False
46760,F,50,65000.0,2017,8,17,5,5,7,bogo,True,True,True,False,True
46761,F,34,49000.0,2017,11,21,10,10,5,bogo,True,True,True,True,True
46762,M,24,33000.0,2017,8,15,5,5,7,bogo,True,True,True,False,False
46763,M,72,45000.0,2018,1,22,10,10,7,bogo,True,True,False,True,False
46764,M,48,93000.0,2016,2,6,0,0,3,informational,True,True,False,True,False
46765,M,72,45000.0,2018,1,22,2,10,7,discount,True,True,True,False,False
46766,F,118,70598.23,2017,8,31,0,0,3,informational,True,True,False,True,False
46767,M,48,69000.0,2017,5,31,10,10,5,bogo,True,True,True,True,True
46768,M,51,62000.0,2017,8,5,5,5,5,bogo,True,True,True,True,False
46769,F,84,106000.0,2017,8,16,2,10,7,discount,True,True,True,False,True
46770,F,50,91000.0,2018,3,12,0,0,4,informational,True,True,True,False,False
46771,M,56,75000.0,2018,3,1,10,10,7,bogo,True,True,False,True,False
46772,M,34,47000.0,2018,1,8,10,10,7,bogo,True,True,False,True,False
46773,M,88,78000.0,2016,1,16,10,10,7,bogo,True,True,False,True,True
46774,F,56,72000.0,2016,10,16,5,5,7,bogo,True,True,True,False,True
46775,M,58,41000.0,2017,10,15,3,7,7,discount,True,True,True,True,False
46776,F,59,54000.0,2017,6,3,10,10,5,bogo,True,True,True,True,True
